datetime,date,time,price,volume
20220226 001919,20220226,001919,21.0,7
20220226 001919,20220226,001919,21.0,4
20220226 001919,20220226,001919,21.0,2
20220226 001919,20220226,001919,21.0,1
20220226 002015,20220226,002015,21.5,1
20220226 002015,20220226,002015,21.5,1
20220226 002028,20220226,002028,21.0,4
20220226 002028,20220226,002028,21.0,3
20220226 002028,20220226,002028,21.0,1
20220226 002036,20220226,002036,21.0,1
20220226 002036,20220226,002036,21.0,1
20220226 002036,20220226,002036,21.0,1
20220226 002036,20220226,002036,21.0,1
20220226 002055,20220226,002055,20.5,1
20220226 002055,20220226,002055,20.5,1
20220226 002119,20220226,002119,20.5,1
20220226 002119,20220226,002119,20.5,1
20220226 002123,20220226,002123,20.5,19
20220226 002123,20220226,002123,20.5,19
20220226 002127,20220226,002127,20.5,15
20220226 002127,20220226,002127,20.5,10
20220226 002127,20220226,002127,20.5,5
20220226 002130,20220226,002130,20.5,1
20220226 002130,20220226,002130,20.5,1
20220226 002148,20220226,002148,21.0,1
20220226 002148,20220226,002148,21.0,1
20220226 002207,20220226,002207,21.5,1
20220226 002207,20220226,002207,21.5,1
20220226 002225,20220226,002225,22.0,1
20220226 002225,20220226,002225,22.0,1
20220226 002225,20220226,002225,22.0,2
20220226 002249,20220226,002249,22.5,1
20220226 002249,20220226,002249,22.5,1
20220226 002303,20220226,002303,21.5,1
20220226 002303,20220226,002303,21.5,1
20220226 002309,20220226,002309,21.0,1
20220226 002309,20220226,002309,21.0,1
20220226 002309,20220226,002309,22.0,12
20220226 002309,20220226,002309,22.0,6
20220226 002309,20220226,002309,22.0,6
20220226 002309,20220226,002309,22.0,6
20220226 002309,20220226,002309,22.0,6
20220226 002326,20220226,002326,21.0,2
20220226 002326,20220226,002326,21.0,2
20220226 002403,20220226,002403,21.5,1
20220226 002403,20220226,002403,21.5,1
20220226 002408,20220226,002408,22.0,30
20220226 002408,20220226,002408,22.0,4
20220226 002408,20220226,002408,22.0,4
20220226 002408,20220226,002408,22.0,3
20220226 002408,20220226,002408,22.0,19
20220226 002511,20220226,002511,22.5,6
20220226 002511,20220226,002511,22.5,6
20220226 002515,20220226,002515,22.5,4
20220226 002515,20220226,002515,22.5,1
20220226 002515,20220226,002515,22.5,1
20220226 002515,20220226,002515,22.5,6
20220226 002515,20220226,002515,23.0,1
20220226 002515,20220226,002515,23.0,1
20220226 002515,20220226,002515,23.0,1
20220226 002515,20220226,002515,23.0,3
20220226 002515,20220226,002515,23.0,1
20220226 002515,20220226,002515,23.0,7
20220226 002515,20220226,002515,23.0,8
20220226 002515,20220226,002515,23.0,8
20220226 002515,20220226,002515,23.0,8
20220226 002515,20220226,002515,23.0,8
20220226 002515,20220226,002515,23.0,1
20220226 002515,20220226,002515,23.0,1
20220226 002556,20220226,002556,22.0,4
20220226 002556,20220226,002556,22.0,1
20220226 002556,20220226,002556,22.0,3
20220226 002613,20220226,002613,21.5,4
20220226 002613,20220226,002613,21.5,4
20220226 002613,20220226,002613,21.5,1
20220226 002613,20220226,002613,21.5,1
20220226 002704,20220226,002704,21.5,1
20220226 002704,20220226,002704,21.5,1
20220226 002719,20220226,002719,21.5,2
20220226 002719,20220226,002719,21.5,2
20220226 002733,20220226,002733,21.0,11
20220226 002733,20220226,002733,21.0,11
20220226 002812,20220226,002812,21.0,1
20220226 002812,20220226,002812,21.0,1
20220226 002851,20220226,002851,21.0,1
20220226 002851,20220226,002851,21.0,1
20220226 002908,20220226,002908,21.5,1
20220226 002908,20220226,002908,21.5,1
20220226 002919,20220226,002919,21.5,1
20220226 002919,20220226,002919,21.5,1
20220226 002928,20220226,002928,21.5,1
20220226 002928,20220226,002928,21.5,1
20220226 002932,20220226,002932,21.0,1
20220226 002932,20220226,002932,21.0,1
20220226 002932,20220226,002932,21.0,1
20220226 002932,20220226,002932,21.0,1
20220226 002932,20220226,002932,21.0,1
20220226 002932,20220226,002932,21.0,1
20220226 002932,20220226,002932,21.0,1
20220226 002932,20220226,002932,21.0,1
20220226 002932,20220226,002932,21.0,1
20220226 002932,20220226,002932,21.0,1
20220226 003023,20220226,003023,20.0,1
20220226 003023,20220226,003023,20.0,1
20220226 003025,20220226,003025,20.0,1
20220226 003025,20220226,003025,20.0,1
20220226 003027,20220226,003027,20.0,1
20220226 003027,20220226,003027,20.0,1
20220226 003028,20220226,003028,20.0,1
20220226 003028,20220226,003028,20.0,1
20220226 003028,20220226,003028,20.0,1
20220226 003028,20220226,003028,20.0,1
20220226 003030,20220226,003030,20.0,1
20220226 003030,20220226,003030,20.0,1
20220226 003033,20220226,003033,20.0,1
20220226 003033,20220226,003033,20.0,1
20220226 003039,20220226,003039,20.0,2
20220226 003039,20220226,003039,20.0,2
20220226 003107,20220226,003107,20.0,1
20220226 003107,20220226,003107,20.0,1
20220226 003116,20220226,003116,20.0,1
20220226 003116,20220226,003116,20.0,1
20220226 003127,20220226,003127,20.0,2
20220226 003127,20220226,003127,20.0,2
20220226 003157,20220226,003157,19.5,5
20220226 003157,20220226,003157,19.5,2
20220226 003157,20220226,003157,19.5,1
20220226 003157,20220226,003157,19.5,2
20220226 003216,20220226,003216,19.5,5
20220226 003216,20220226,003216,19.5,1
20220226 003216,20220226,003216,19.5,1
20220226 003216,20220226,003216,19.5,1
20220226 003216,20220226,003216,19.5,1
20220226 003216,20220226,003216,19.5,1
20220226 003216,20220226,003216,19.5,5
20220226 003216,20220226,003216,19.5,5
20220226 003219,20220226,003219,19.5,1
20220226 003219,20220226,003219,19.5,1
20220226 003221,20220226,003221,19.5,1
20220226 003221,20220226,003221,19.5,1
20220226 003224,20220226,003224,19.5,2
20220226 003224,20220226,003224,19.5,1
20220226 003224,20220226,003224,19.5,1
20220226 003228,20220226,003228,19.5,2
20220226 003228,20220226,003228,19.5,1
20220226 003228,20220226,003228,19.5,1
20220226 003301,20220226,003301,19.0,1
20220226 003301,20220226,003301,19.0,1
20220226 003342,20220226,003342,19.0,1
20220226 003342,20220226,003342,19.0,1
20220226 003344,20220226,003344,19.0,1
20220226 003344,20220226,003344,19.0,1
20220226 003349,20220226,003349,19.5,1
20220226 003349,20220226,003349,19.5,1
20220226 003351,20220226,003351,19.5,20
20220226 003351,20220226,003351,19.5,20
20220226 003351,20220226,003351,19.5,9
20220226 003351,20220226,003351,19.5,9
20220226 003407,20220226,003407,20.0,1
20220226 003407,20220226,003407,20.0,1
20220226 003411,20220226,003411,19.0,1
20220226 003411,20220226,003411,19.0,1
20220226 003412,20220226,003412,20.0,1
20220226 003412,20220226,003412,20.0,1
20220226 003413,20220226,003413,20.0,1
20220226 003413,20220226,003413,20.0,1
20220226 003530,20220226,003530,20.0,1
20220226 003530,20220226,003530,20.0,1
20220226 003532,20220226,003532,19.5,18
20220226 003532,20220226,003532,19.5,4
20220226 003532,20220226,003532,19.5,10
20220226 003532,20220226,003532,19.5,4
20220226 003532,20220226,003532,19.5,2
20220226 003532,20220226,003532,19.5,2
20220226 003603,20220226,003603,19.0,1
20220226 003603,20220226,003603,19.0,1
20220226 003605,20220226,003605,19.0,1
20220226 003605,20220226,003605,19.0,1
20220226 003605,20220226,003605,19.0,1
20220226 003605,20220226,003605,19.0,1
20220226 003612,20220226,003612,19.0,1
20220226 003612,20220226,003612,19.0,1
20220226 003619,20220226,003619,19.0,1
20220226 003619,20220226,003619,19.0,1
20220226 003630,20220226,003630,18.5,1
20220226 003630,20220226,003630,18.5,1
20220226 003630,20220226,003630,18.5,1
20220226 003630,20220226,003630,18.5,1
20220226 003730,20220226,003730,19.0,1
20220226 003730,20220226,003730,19.0,1
20220226 003805,20220226,003805,18.5,1
20220226 003805,20220226,003805,18.5,1
20220226 003815,20220226,003815,18.5,1
20220226 003815,20220226,003815,18.5,1
20220226 003818,20220226,003818,18.0,10
20220226 003818,20220226,003818,18.0,10
20220226 003822,20220226,003822,18.5,1
20220226 003822,20220226,003822,18.5,1
20220226 003828,20220226,003828,18.5,1
20220226 003828,20220226,003828,18.5,1
20220226 003831,20220226,003831,18.5,1
20220226 003831,20220226,003831,18.5,1
20220226 003833,20220226,003833,19.0,5
20220226 003833,20220226,003833,19.0,5
20220226 003848,20220226,003848,18.5,1
20220226 003848,20220226,003848,18.5,1
20220226 003926,20220226,003926,19.0,1
20220226 003926,20220226,003926,19.0,1
20220226 004006,20220226,004006,19.0,10
20220226 004006,20220226,004006,19.0,9
20220226 004006,20220226,004006,19.0,1
20220226 004024,20220226,004024,18.5,7
20220226 004024,20220226,004024,18.5,2
20220226 004024,20220226,004024,18.5,5
20220226 004038,20220226,004038,18.5,12
20220226 004038,20220226,004038,18.5,6
20220226 004038,20220226,004038,18.5,6
20220226 004038,20220226,004038,18.5,3
20220226 004038,20220226,004038,18.5,3
20220226 004039,20220226,004039,18.5,2
20220226 004039,20220226,004039,18.5,1
20220226 004039,20220226,004039,18.5,1
20220226 004122,20220226,004122,18.5,3
20220226 004122,20220226,004122,18.5,3
20220226 004220,20220226,004220,19.0,1
20220226 004220,20220226,004220,19.0,1
20220226 004301,20220226,004301,19.0,1
20220226 004301,20220226,004301,19.0,1
20220226 004322,20220226,004322,18.5,1
20220226 004322,20220226,004322,18.5,1
20220226 004334,20220226,004334,18.5,8
20220226 004334,20220226,004334,18.5,4
20220226 004334,20220226,004334,18.5,1
20220226 004334,20220226,004334,18.5,1
20220226 004334,20220226,004334,18.5,1
20220226 004334,20220226,004334,18.5,1
20220226 004440,20220226,004440,19.0,3
20220226 004440,20220226,004440,19.0,3
20220226 004541,20220226,004541,19.0,1
20220226 004541,20220226,004541,19.0,1
20220226 004652,20220226,004652,19.0,10
20220226 004652,20220226,004652,19.0,7
20220226 004652,20220226,004652,19.0,3
20220226 004802,20220226,004802,19.0,4
20220226 004802,20220226,004802,19.0,2
20220226 004802,20220226,004802,19.0,2
20220226 004802,20220226,004802,19.0,1
20220226 004802,20220226,004802,19.0,1
20220226 004917,20220226,004917,19.5,1
20220226 004917,20220226,004917,19.5,1
20220226 004931,20220226,004931,19.5,1
20220226 004931,20220226,004931,19.5,1
20220226 004957,20220226,004957,20.0,1
20220226 004957,20220226,004957,20.0,1
20220226 005013,20220226,005013,19.5,1
20220226 005013,20220226,005013,19.5,1
20220226 005014,20220226,005014,20.0,52
20220226 005014,20220226,005014,20.0,1
20220226 005014,20220226,005014,20.0,2
20220226 005014,20220226,005014,20.0,15
20220226 005014,20220226,005014,20.0,1
20220226 005014,20220226,005014,20.0,16
20220226 005014,20220226,005014,20.0,16
20220226 005014,20220226,005014,20.0,1
20220226 005027,20220226,005027,20.5,5
20220226 005027,20220226,005027,20.5,1
20220226 005027,20220226,005027,20.5,4
20220226 005035,20220226,005035,20.0,20
20220226 005035,20220226,005035,20.0,20
20220226 005041,20220226,005041,20.0,20
20220226 005041,20220226,005041,20.0,8
20220226 005041,20220226,005041,20.0,12
20220226 005043,20220226,005043,20.0,2
20220226 005043,20220226,005043,20.0,2
20220226 005049,20220226,005049,20.5,6
20220226 005049,20220226,005049,20.5,6
20220226 005054,20220226,005054,20.5,1
20220226 005054,20220226,005054,20.5,1
20220226 005133,20220226,005133,20.5,1
20220226 005133,20220226,005133,20.5,1
20220226 005150,20220226,005150,20.5,7
20220226 005150,20220226,005150,20.5,7
20220226 005150,20220226,005150,20.5,13
20220226 005150,20220226,005150,20.5,13
20220226 005156,20220226,005156,20.5,10
20220226 005156,20220226,005156,20.5,10
20220226 005221,20220226,005221,21.0,14
20220226 005221,20220226,005221,21.0,3
20220226 005221,20220226,005221,21.0,14
20220226 005221,20220226,005221,21.0,31
20220226 005241,20220226,005241,21.0,20
20220226 005241,20220226,005241,21.0,20
20220226 005241,20220226,005241,21.0,8
20220226 005241,20220226,005241,21.0,8
20220226 005306,20220226,005306,21.5,4
20220226 005306,20220226,005306,21.5,4
20220226 005348,20220226,005348,22.0,1
20220226 005348,20220226,005348,22.0,1
20220226 005355,20220226,005355,21.5,6
20220226 005355,20220226,005355,21.5,6
20220226 005401,20220226,005401,21.5,1
20220226 005401,20220226,005401,21.5,1
20220226 005402,20220226,005402,21.5,11
20220226 005402,20220226,005402,21.5,10
20220226 005402,20220226,005402,21.5,1
20220226 005410,20220226,005410,22.0,3
20220226 005410,20220226,005410,22.0,2
20220226 005410,20220226,005410,22.0,1
20220226 005419,20220226,005419,21.5,1
20220226 005419,20220226,005419,21.5,1
20220226 005419,20220226,005419,21.5,1
20220226 005419,20220226,005419,21.5,1
20220226 005419,20220226,005419,21.5,1
20220226 005419,20220226,005419,21.5,1
20220226 005419,20220226,005419,21.5,1
20220226 005419,20220226,005419,21.5,1
20220226 005430,20220226,005430,21.5,1
20220226 005430,20220226,005430,21.5,1
20220226 005430,20220226,005430,21.5,1
20220226 005430,20220226,005430,21.5,1
20220226 005432,20220226,005432,21.5,1
20220226 005432,20220226,005432,21.5,1
20220226 005432,20220226,005432,21.5,1
20220226 005432,20220226,005432,21.5,1
20220226 005446,20220226,005446,21.5,3
20220226 005446,20220226,005446,21.5,3
20220226 005452,20220226,005452,22.0,1
20220226 005452,20220226,005452,22.0,1
20220226 005500,20220226,005500,22.0,1
20220226 005500,20220226,005500,22.0,1
20220226 005502,20220226,005502,22.0,1
20220226 005502,20220226,005502,22.0,1
20220226 005502,20220226,005502,22.0,1
20220226 005502,20220226,005502,22.0,1
20220226 005502,20220226,005502,22.0,1
20220226 005502,20220226,005502,22.0,1
20220226 005506,20220226,005506,22.0,1
20220226 005506,20220226,005506,22.0,1
20220226 005510,20220226,005510,22.0,5
20220226 005510,20220226,005510,22.0,4
20220226 005510,20220226,005510,22.0,1
20220226 005522,20220226,005522,22.0,2
20220226 005522,20220226,005522,22.0,1
20220226 005522,20220226,005522,22.0,1
20220226 005547,20220226,005547,22.0,3
20220226 005547,20220226,005547,22.0,3
20220226 005612,20220226,005612,22.5,1
20220226 005612,20220226,005612,22.5,1
20220226 005614,20220226,005614,22.0,1
20220226 005614,20220226,005614,22.0,1
20220226 005635,20220226,005635,22.0,1
20220226 005635,20220226,005635,22.0,1
20220226 005642,20220226,005642,22.0,1
20220226 005642,20220226,005642,22.0,1
20220226 005651,20220226,005651,22.0,2
20220226 005651,20220226,005651,22.0,2
20220226 005658,20220226,005658,22.0,1
20220226 005658,20220226,005658,22.0,1
20220226 005701,20220226,005701,22.0,1
20220226 005701,20220226,005701,22.0,1
20220226 005721,20220226,005721,22.0,4
20220226 005721,20220226,005721,22.0,1
20220226 005721,20220226,005721,22.0,2
20220226 005721,20220226,005721,22.0,1
20220226 005805,20220226,005805,21.5,4
20220226 005805,20220226,005805,21.5,1
20220226 005805,20220226,005805,21.5,1
20220226 005805,20220226,005805,21.5,1
20220226 005805,20220226,005805,21.5,1
20220226 005822,20220226,005822,21.0,1
20220226 005822,20220226,005822,21.0,1
20220226 005855,20220226,005855,21.5,6
20220226 005855,20220226,005855,21.5,3
20220226 005855,20220226,005855,21.5,3
20220226 005936,20220226,005936,22.0,7
20220226 005936,20220226,005936,22.0,1
20220226 005936,20220226,005936,22.0,3
20220226 005936,20220226,005936,22.0,1
20220226 005936,20220226,005936,22.0,2
20220226 010002,20220226,010002,22.0,1
20220226 010002,20220226,010002,22.0,1
20220226 010021,20220226,010021,22.0,3
20220226 010021,20220226,010021,22.0,3
20220226 010024,20220226,010024,22.0,7
20220226 010024,20220226,010024,22.0,7
20220226 010039,20220226,010039,21.5,2
20220226 010039,20220226,010039,21.5,2
20220226 010052,20220226,010052,21.5,2
20220226 010052,20220226,010052,21.5,2
20220226 010101,20220226,010101,21.0,1
20220226 010101,20220226,010101,21.0,1
20220226 010101,20220226,010101,21.0,7
20220226 010101,20220226,010101,21.0,7
20220226 010126,20220226,010126,21.0,1
20220226 010126,20220226,010126,21.0,1
20220226 010205,20220226,010205,21.5,3
20220226 010205,20220226,010205,21.5,2
20220226 010205,20220226,010205,21.5,1
20220226 010226,20220226,010226,21.5,2
20220226 010226,20220226,010226,21.5,2
20220226 010318,20220226,010318,21.5,1
20220226 010318,20220226,010318,21.5,1
20220226 010358,20220226,010358,22.0,13
20220226 010358,20220226,010358,22.0,3
20220226 010358,20220226,010358,22.0,1
20220226 010358,20220226,010358,22.0,1
20220226 010358,20220226,010358,22.0,4
20220226 010358,20220226,010358,22.0,3
20220226 010358,20220226,010358,22.0,1
20220226 010424,20220226,010424,22.0,1
20220226 010424,20220226,010424,22.0,1
20220226 010441,20220226,010441,21.5,1
20220226 010441,20220226,010441,21.5,1
20220226 010442,20220226,010442,21.5,1
20220226 010442,20220226,010442,21.5,1
20220226 010442,20220226,010442,21.5,1
20220226 010442,20220226,010442,21.5,1
20220226 010442,20220226,010442,21.5,1
20220226 010442,20220226,010442,21.5,1
20220226 010442,20220226,010442,21.5,1
20220226 010442,20220226,010442,21.5,1
20220226 010523,20220226,010523,21.5,2
20220226 010523,20220226,010523,21.5,2
20220226 010527,20220226,010527,21.5,2
20220226 010527,20220226,010527,21.5,2
20220226 010544,20220226,010544,21.0,1
20220226 010544,20220226,010544,21.0,1
20220226 010545,20220226,010545,21.0,2
20220226 010545,20220226,010545,21.0,2
20220226 010600,20220226,010600,21.0,10
20220226 010600,20220226,010600,21.0,4
20220226 010600,20220226,010600,21.0,1
20220226 010600,20220226,010600,21.0,2
20220226 010600,20220226,010600,21.0,2
20220226 010600,20220226,010600,21.0,1
20220226 010615,20220226,010615,21.5,5
20220226 010615,20220226,010615,21.5,5
20220226 010635,20220226,010635,21.0,1
20220226 010635,20220226,010635,21.0,1
20220226 010707,20220226,010707,21.5,1
20220226 010707,20220226,010707,21.5,1
20220226 010717,20220226,010717,21.0,1
20220226 010717,20220226,010717,21.0,1
20220226 010718,20220226,010718,21.0,1
20220226 010718,20220226,010718,21.0,1
20220226 010718,20220226,010718,21.5,4
20220226 010718,20220226,010718,21.5,4
20220226 010817,20220226,010817,21.5,20
20220226 010817,20220226,010817,21.5,6
20220226 010817,20220226,010817,21.5,2
20220226 010817,20220226,010817,21.5,6
20220226 010817,20220226,010817,21.5,2
20220226 010817,20220226,010817,21.5,4
